"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120611","2013-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","20",",E","17",",E","2",",E","0",",E","1",",E","0",",E","0",",E","0",",E","20130227",",,E","20130211",",,E","20130220",",,E","-0.4",",E,27,","57.7",",,E,11,","18.1",",E,20,","1221.5","E","296.6",",E","291.1",",,,E","7.74",",E","11.18",",,,E","4.30",",,,E"
"SPE00120611","2013-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","16",",E","10",",E","0",",E","0",",E","0",",E","0",",E","2",",E","0",",E","20130313",",,E","20130312",",,E","20130307","+,,E","0.1",",E,13,","19.5",",,E,12,","22.8",",E,07,+","1451.8","E","230.3",",E","95.6",",,,E","10.90",",E","15.47",",,,E","6.34",",,,E"
"SPE00120611","2013-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","2.9","E","2.9",",E","19",",E","10",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","20130428",",,E","20130427",",,E","20130414",",,E","1.6",",E,28,","24.3",",,E,27,","28.5",",E,14,","1653.1","E","201.3",",E","126.8",",,,E","11.72",",E","16.76",",,,E","6.68",",,,E"
"SPE00120611","2013-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","3.0","E","0.1",",E","22",",E","16",",E","0",",E","0",",E","0",",E","0",",E","3",",E","0",",E","20130504",",,E","20130509",",,E","20130507",",,E","5.0",",E,04,","19.3",",,E,09,","24.2",",E,07,","1830.0","E","176.9",",E","136.7",",,,E","12.63",",E","16.42",",,,E","8.85",",,,E"
"SPE00120611","2013-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","14.3","E","11.3",",E","11",",E","8",",E","1",",E","0",",E","0",",E","0",",E","14",",E","0",",E","20130604",",,E","20130618",",,E","20130612",",,E","7.6",",E,04,","28.2",",,E,18,","27.8",",E,12,","1894.1","E","64.1",",E","113.1",",,,E","16.57",",E","20.76",",,,E","12.38",",,,E"
"SPE00120611","2013-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","162.7","E","148.4",",E","6",",E","3",",E","0",",E","0",",E","0",",E","0",",E","30",",E","4",",E","20130729",",,E","20130712",",,E","20130731",",,E","14.3",",E,29,","13.9",",,E,12,","40.3",",E,31,","0.0","E","0.0",",E","25.9",",,,E","23.12",",E","28.40",",,,E","17.84",",,,E"
"SPE00120611","2013-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","242.3","E","79.6",",E","9",",E","4",",E","0",",E","0",",E","0",",E","0",",E","31",",E","2",",E","20130829",",,E","20130828",",,E","20130821",",,E","12.9",",E,29,","19.8",",,E,28,","34.1",",E,21,","0.1","E","0.1",",E","40.8",",,,E","20.90",",E","25.95",",,,E","15.84",",,,E"
"SPE00120611","2013-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","310.9","E","68.6",",E","11",",E","6",",E","0",",E","0",",E","0",",E","0",",E","23",",E","6",",E","20130909",",,E","20130905",",,E","20130926",",,E","10.7",",E,09,","11.9",",,E,05,","35.8",",E,26,","15.9","E","15.8",",E","59.9",",,,E","20.09",",E","25.58",",,,E","14.60",",,,E"
"SPE00120611","2013-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","369.0","E","58.1",",E","11",",E","6",",E","0",",E","0",",E","0",",E","0",",E","25",",E","1",",E","20131031",",,E","20131005",",,E","20131003",",,E","5.4",",E,31,","17.9",",,E,05,","32.3",",E,03,","62.4","E","46.5",",E","60.9",",,,E","18.71",",E","24.19",",,,E","13.22",",,,E"
"SPE00120611","2013-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","371.1","E","2.1",",E","23",",E","21",",E","4",",E","0",",E","1",",E","0",",E","5",",E","0",",E","20131128",",,E","20131118",",,E","20131106",",,E","-0.2",",E,28,","49.9",",,E,18,","25.6",",E,06,","262.7","E","200.3",",E","341.6",",,,E","11.72",",E","14.78",",,,E","8.67",",,,E"
"SPE00120611","2013-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","371.1","E","0.0",",E","10",",E","5",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","20131208",",,E","20131219",",,E","20131227",",,E","0.2",",E,08,","15.4",",,E,19,","20.9",",E,27,","502.5","E","239.8",",E","51.7",",,,E","10.60",",E","15.33",",,,E","5.87",",,,E"
"SPE00120611","2014-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.1","E","0.1",",E","22",",E","19",",E","0",",E","0",",E","0",",E","0",",E","2",",E","0",",E","20140119",",,E","20140124",",,E","20140108",",,E","1.7",",E,19,","19.7",",,E,24,","23.2",",E,08,","702.3","E","199.8",",E","212.3",",,,E","11.89",",E","15.43",",,,E","8.35",",,,E"
"SPE00120611","2014-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.1","E","0.0",",E","18",",E","11",",E","1",",E","0",",E","0",",E","0",",E","2",",E","0",",E","20140204",",,E","20140228",",,E","20140206",",,E","2.5",",E,04,","37.7",",,E,28,","24.7",",E,06,","917.6","E","215.3",",E","120.2",",,,E","10.64",",E","15.80",",,,E","5.49",",,,E"
"SPE00120611","2014-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.9","E","0.8",",E","11",",E","11",",E","3",",E","0",",E","0",",E","0",",E","7",",E","0",",E","20140324",",,E","20140325",",,E","20140309",",,E","2.3",",E,24,","35.0",",,E,25,","25.1",",E,09,","1107.9","E","190.3",",E","161.2",",,,E","12.22",",E","17.19",",,,E","7.25",",,,E"
"SPE00120611","2014-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","5.5","E","4.6",",E","16",",E","7",",E","0",",E","0",",E","0",",E","0",",E","13",",E","0",",E","20140418",",,E","20140428",",,E","20140406",",,E","6.1",",E,18,","11.2",",,E,28,","28.7",",E,06,","1205.9","E","98.0",",E","49.8",",,,E","15.22",",E","20.35",",,,E","10.09",",,,E"
"SPE00120611","2014-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","7.5","E","2.0",",E","15",",E","4",",E","0",",E","0",",E","0",",E","0",",E","13",",E","0",",E","20140504",",,E","20140530",",,E","20140505",",,E","5.7",",E,04,","20.2",",,E,30,","29.7",",E,05,","1304.8","E","98.9",",E","62.7",",,,E","15.20",",E","20.14",",,,E","10.27",",,,E"
"SPE00120611","2014-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","69.5","E","62.0",",E","7",",E","3",",E","0",",E","0",",E","0",",E","0",",E","27",",E","2",",E","20140605",",,E","20140620",",,E","20140606",",,E","8.4",",E,05,","8.3",",,E,20,","34.6",",E,06,","1318.0","E","13.2",",E","18.2",",,,E","19.96",",E","25.28",",,,E","14.64",",,,E"
"SPE00120611","2014-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","148.9","E","79.4",",E","14",",E","7",",E","0",",E","0",",E","0",",E","0",",E","30",",E","1",",E","20140713",",,E","20140724","+,,E","20140717",",,E","12.8",",E,13,","11.5",",,E,24,+","36.4",",E,17,","3.2","E","3.2",",E","66.9",",,,E","20.79",",E","25.35",",,,E","16.23",",,,E"
"SPE00120611","2014-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","230.8","E","81.9",",E","11",",E","3",",E","0",",E","0",",E","0",",E","0",",E","29",",E","1",",E","20140817",",,E","20140802",",,E","20140827",",,E","10.3",",E,17,","6.4",",,E,02,","32.6",",E,27,","6.2","E","3.0",",E","22.0",",,,E","20.88",",E","25.85",",,,E","15.91",",,,E"
"SPE00120611","2014-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","342.1","E","111.3",",E","7",",E","5",",E","0",",E","0",",E","0",",E","0",",E","30",",E","4",",E","20140926",",,E","20140907",",,E","20140910",",,E","11.0",",E,26,","8.1",",,E,07,","34.6",",E,10,","12.1","E","5.9",",E","27.9",",,,E","21.85",",E","27.94",",,,E","15.75",",,,E"
"SPE00120611","2014-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","407.0","E","64.9",",E","9",",E","2",",E","0",",E","0",",E","0",",E","0",",E","29",",E","0",",E","20141023",",,E","20141004",",,E","20141030","+,,E","7.5",",E,23,","6.3",",,E,04,","31.3",",E,30,+","22.2","E","10.1",",E","20.0",",,,E","20.10",",E","26.36",",,,E","13.84",",,,E"
"SPE00120611","2014-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","410.3","E","3.3",",E","15",",E","7",",E","1",",E","0",",E","0",",E","0",",E","8",",E","0",",E","20141110",",,E","20141104",",,E","20141101",",,E","4.2",",E,10,","64.4",",,E,04,","24.4",",E,01,","138.9","E","116.7",",E","148.4",",,,E","14.56",",E","18.33",",,,E","10.78",",,,E"
"SPE00120611","2014-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","410.3","E","0.0",",E","21",",E","15",",E","0",",E","0",",E","3",",E","0",",E","0",",E","0",",E","20141230",",,E","20141227",",,E","20141222",",,E","-2.2",",E,30,","25.2",",,E,27,","17.9",",E,22,","410.9","E","272.0",",E","161.7",",,,E","9.56",",E","13.14",",,,E","5.97",",,,E"
"SPE00120611","2015-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","16",",E","12",",E","2",",E","0",",E","3",",E","0",",E","0",",E","0",",E","20150101",",,E","20150130",",,E","20150109",",,E","-1.3",",E,01,","82.1",",,E,30,","20.1",",E,09,","707.9","E","297.0",",E","211.8",",,,E","8.75",",E","13.24",",,,E","4.26",",,,E"
"SPE00120611","2015-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","20",",E","17",",E","2",",E","0",",E","4",",E","0",",E","0",",E","0",",E","20150210",",,E","20150224",",,E","20150219",",,E","-1.1",",E,10,","32.8",",,E,24,","17.8",",E,19,","1017.2","E","309.3",",E","294.0",",,,E","7.29",",E","10.78",",,,E","3.80",",,,E"
"SPE00120611","2015-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","19",",E","14",",E","1",",E","0",",E","0",",E","0",",E","1",",E","0",",E","20150306",",,E","20150323",",,E","20150307",",,E","0.4",",E,06,","26.6",",,E,23,","23.8",",E,07,","1264.3","E","247.1",",E","133.7",",,,E","10.36",",E","14.32",",,,E","6.40",",,,E"
"SPE00120611","2015-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","11.8","E","11.8",",E","10",",E","5",",E","0",",E","0",",E","0",",E","0",",E","12",",E","0",",E","20150406",",,E","20150422",",,E","20150414",",,E","2.1",",E,06,","19.1",",,E,22,","30.8",",E,14,","1375.6","E","111.3",",E","60.7",",,,E","15.02",",E","20.83",",,,E","9.20",",,,E"
"SPE00120611","2015-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","29.2","E","17.4",",E","11",",E","7",",E","0",",E","0",",E","0",",E","0",",E","13",",E","1",",E","20150507",",,E","20150515",",,E","20150510",",,E","8.2",",E,07,","17.5",",,E,15,","34.5",",E,10,","1456.4","E","80.8",",E","52.9",",,,E","16.29",",E","20.82",",,,E","11.75",",,,E"
"SPE00120611","2015-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","77.6","E","48.4",",E","9",",E","2",",E","0",",E","0",",E","0",",E","0",",E","23",",E","2",",E","20150614",",,E","20150610",",,E","20150604",",,E","8.3",",E,14,","9.1",",,E,10,","36.6",",E,04,","1472.8","E","16.4",",E","22.7",",,,E","19.40",",E","24.28",",,,E","14.52",",,,E"
"SPE00120611","2015-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","182.2","E","104.6",",E","14",",E","2",",E","0",",E","0",",E","0",",E","0",",E","29",",E","4",",E","20150723",",,E","20150721",",,E","20150703",",,E","12.7",",E,23,","11.3",",,E,21,","38.8",",E,03,","1.7","E","1.7",",E","32.2",",,,E","21.65",",E","26.68",",,,E","16.62",",,,E"
"SPE00120611","2015-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","282.8","E","100.6",",E","11",",E","3",",E","0",",E","0",",E","0",",E","0",",E","31",",E","5",",E","20150816",",,E","20150822",",,E","20150802",",,E","12.0",",E,16,","21.8",",,E,22,","36.5",",E,02,","2.8","E","1.1",",E","61.0",",,,E","21.54",",E","27.51",",,,E","15.58",",,,E"
"SPE00120611","2015-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","292.5","E","9.7",",E","8",",E","6",",E","0",",E","0",",E","0",",E","0",",E","25",",E","0",",E","20150908",",,E","20150922",",,E","20150911",",,E","9.2",",E,08,","15.0",",,E,22,","27.3",",E,11,","35.2","E","32.4",",E","36.2",",,,E","17.58",",E","22.73",",,,E","12.42",",,,E"
"SPE00120611","2015-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","311.9","E","19.4",",E","9",",E","6",",E","1",",E","0",",E","0",",E","0",",E","15",",E","0",",E","20151015",",,E","20151001",",,E","20151005",",,E","3.4",",E,15,","30.5",",,E,01,","28.2",",E,05,","111.1","E","75.9",",E","78.9",",,,E","16.51",",E","21.31",",,,E","11.71",",,,E"
"SPE00120611","2015-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","317.8","E","5.9",",E","13",",E","10",",E","2",",E","0",",E","0",",E","0",",E","9",",E","0",",E","20151130","+,,E","20151120",",,E","20151108",",,E","2.3",",E,30,+","35.3",",,E,20,","27.7",",E,08,","247.8","E","136.7",",E","168.2",",,,E","13.97",",E","18.80",",,,E","9.15",",,,E"
"SPE00120611","2015-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","320.5","E","2.7",",E","4",",E","2",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","20151202","+,,E","20151230",",,E","20151219",",,E","1.1",",E,02,+","4.7",",,E,30,","24.3",",E,19,","388.8","E","141.0",",E","11.3",",,,E","13.87",",E","18.59",",,,E","9.15",",,,E"
"SPE00120611","2016-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","17",",E","10",",E","0",",E","0",",E","0",",E","0",",E","2",",E","0",",E","20160117",",,E","20160115",",,E","20160123",",,E","0.6",",E,17,","18.2",",,E,15,","21.9",",E,23,","607.0","E","218.2",",E","111.4",",,,E","11.30",",E","15.93",",,,E","6.66",",,,E"
"SPE00120611","2016-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","20",",E","16",",E","5",",E","0",",E","2",",E","0",",E","0",",E","0",",E","20160217",",,E","20160227",",,E","20160221",",,E","-1.8",",E,17,","79.8",",,E,27,","20.9",",E,21,","854.4","E","247.4",",E","345.0",",,,E","9.80",",E","13.82",",,,E","5.78",",,,E"
"SPE00120611","2016-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","18",",E","14",",E","2",",E","0",",E","0",",E","0",",E","3",",E","0",",E","20160315",",,E","20160305",",,E","20160330","+,,E","2.3",",E,15,","42.0",",,E,05,","24.3",",E,30,+","1114.9","E","260.5",",E","214.5",",,,E","9.93",",E","14.14",",,,E","5.72",",,,E"
"SPE00120611","2016-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","17",",E","7",",E","0",",E","0",",E","0",",E","0",",E","8",",E","0",",E","20160402",",,E","20160407",",,E","20160414",",,E","1.4",",E,02,","16.5",",,E,07,","22.5",",E,14,","1295.9","E","181.0",",E","49.8",",,,E","12.30",",E","17.24",",,,E","7.35",",,,E"
"SPE00120611","2016-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","11.3","E","11.3",",E","13",",E","9",",E","0",",E","0",",E","0",",E","0",",E","14",",E","0",",E","20160502",",,E","20160507",",,E","20160505",",,E","2.7",",E,02,","8.2",",,E,07,","29.1",",E,05,","1373.2","E","77.3",",E","51.2",",,,E","16.20",",E","21.40",",,,E","11.01",",,,E"
"SPE00120611","2016-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","38.1","E","26.8",",E","10",",E","4",",E","0",",E","0",",E","0",",E","0",",E","21",",E","1",",E","20160620",",,E","20160618",",,E","20160622",",,E","10.4",",E,20,","20.9",",,E,18,","33.4",",E,22,","1398.0","E","24.8",",E","57.1",",,,E","18.40",",E","23.45",",,,E","13.35",",,,E"
"SPE00120611","2016-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","110.8","E","72.7",",E","14",",E","6",",E","1",",E","0",",E","0",",E","0",",E","29",",E","3",",E","20160715",",,E","20160722",",,E","20160718",",,E","10.1",",E,15,","35.3",",,E,22,","40.4",",E,18,","5.8","E","5.8",",E","68.9",",,,E","20.49",",E","25.20",",,,E","15.78",",,,E"
"SPE00120611","2016-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","216.7","E","105.9",",E","5",",E","1",",E","0",",E","0",",E","0",",E","0",",E","31",",E","6",",E","20160812",",,E","20160828",",,E","20160825",",,E","11.5",",E,12,","2.6",",,E,28,","39.8",",E,25,","6.7","E","0.9",",E","8.0",",,,E","21.72",",E","27.91",",,,E","15.53",",,,E"
"SPE00120611","2016-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","296.7","E","80.0",",E","10",",E","6",",E","1",",E","0",",E","0",",E","0",",E","26",",E","4",",E","20160921",",,E","20160915",",,E","20160912",",,E","10.8",",E,21,","28.0",",,E,15,","39.0",",E,12,","20.8","E","14.1",",E","82.0",",,,E","20.53",",E","26.28",",,,E","14.78",",,,E"
"SPE00120611","2016-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","301.9","E","5.2",",E","6",",E","1",",E","0",",E","0",",E","0",",E","0",",E","18",",E","0",",E","20161021",",,E","20161013",",,E","20161003",",,E","4.4",",E,21,","9.3",",,E,13,","28.4",",E,03,","102.6","E","81.8",",E","15.0",",,,E","15.86",",E","21.31",",,,E","10.41",",,,E"
"SPE00120611","2016-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","301.9","E","0.0",",E","13",",E","11",",E","2",",E","0",",E","0",",E","0",",E","3",",E","0",",E","20161125",",,E","20161123",",,E","20161101",",,E","3.0",",E,25,","53.2",",,E,23,","25.5",",E,01,","305.4","E","202.8",",E","198.3",",,,E","11.57",",E","15.71",",,,E","7.43",",,,E"
"SPE00120611","2016-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","301.9","E","0.0",",E","6",",E","5",",E","0",",E","0",",E","1",",E","0",",E","0",",E","0",",E","20161231",",,E","20161220",",,E","20161210",",,E","-0.8",",E,31,","18.6",",,E,20,","20.2",",E,10,","533.0","E","227.6",",E","38.9",",,,E","10.99",",E","15.70",",,,E","6.29",",,,E"
"SPE00120611","2017-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","9",",E","8",",E","2",",E","0",",E","14",",E","0",",E","0",",E","0",",E","20170107",",,E","20170110",",,E","20170130",",,E","-4.1",",E,07,","65.6",",,E,10,","19.9",",E,30,","884.1","E","351.1",",E","182.9",",,,E","7.01",",E","11.84",",,,E","2.17",",,,E"
"SPE00120611","2017-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","14",",E","8",",E","1",",E","0",",E","0",",E","0",",E","1",",E","0",",E","20170211",",,E","20170205",",,E","20170217",",,E","2.0",",E,11,","26.6",",,E,05,","21.1",",E,17,","1081.0","E","196.9",",E","87.5",",,,E","11.30",",E","16.47",",,,E","6.14",",,,E"
"SPE00120611","2017-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.9","E","0.9",",E","11",",E","9",",E","2",",E","0",",E","0",",E","0",",E","8",",E","0",",E","20170324",",,E","20170325",",,E","20170310",",,E","1.0",",E,24,","29.0",",,E,25,","27.8",",E,10,","1253.4","E","172.4",",E","114.4",",,,E","12.80",",E","18.06",",,,E","7.55",",,,E"
"SPE00120611","2017-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.5","E","0.6",",E","9",",E","5",",E","0",",E","0",",E","0",",E","0",",E","8",",E","0",",E","20170427",",,E","20170425",",,E","20170408",",,E","1.0",",E,27,","16.9",",,E,25,","28.7",",E,08,","1414.8","E","161.4",",E","61.5",",,,E","12.98",",E","18.88",",,,E","7.07",",,,E"
"SPE00120611","2017-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","49.1","E","47.6",",E","9",",E","7",",E","0",",E","0",",E","0",",E","0",",E","24",",E","2",",E","20170501",",,E","20170517",",,E","20170525",",,E","2.8",",E,01,","13.5",",,E,17,","36.4",",E,25,","1458.4","E","43.6",",E","58.1",",,,E","18.46",",E","24.40",",,,E","12.52",",,,E"
"SPE00120611","2017-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","129.3","E","80.2",",E","15",",E","8",",E","1",",E","0",",E","0",",E","0",",E","24",",E","3",",E","20170605",",,E","20170630",",,E","20170621",",,E","11.4",",E,05,","29.7",",,E,30,","37.8",",E,21,","1469.4","E","11.0",",E","88.3",",,,E","20.64",",E","25.29",",,,E","15.99",",,,E"
"SPE00120611","2017-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","219.5","E","90.2",",E","9",",E","5",",E","0",",E","0",",E","0",",E","0",",E","27",",E","3",",E","20170703",",,E","20170718","+,,E","20170717",",,E","12.6",",E,03,","10.5",",,E,18,+","38.4",",E,17,","3.1","E","3.1",",E","42.0",",,,E","21.14",",E","25.82",",,,E","16.46",",,,E"
"SPE00120611","2017-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","316.9","E","97.4",",E","11",",E","7",",E","0",",E","0",",E","0",",E","0",",E","30",",E","2",",E","20170812",",,E","20170830",",,E","20170814",",,E","11.1",",E,12,","19.0",",,E,30,","37.2",",E,14,","5.3","E","2.2",",E","65.0",",,,E","21.40",",E","26.54",",,,E","16.27",",,,E"
"SPE00120611","2017-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","340.8","E","23.9",",E","20",",E","11",",E","1",",E","0",",E","0",",E","0",",E","21",",E","0",",E","20170920",",,E","20170909",",,E","20170928",",,E","8.6",",E,20,","27.8",",,E,09,","31.9",",E,28,","33.0","E","27.7",",E","113.6",",,,E","18.21",",E","23.11",",,,E","13.31",",,,E"
"SPE00120611","2017-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","373.6","E","32.8",",E","10",",E","3",",E","0",",E","0",",E","0",",E","0",",E","21",",E","0",",E","20171031",",,E","20171029",",,E","20171014",",,E","7.0",",E,31,","10.8",",,E,29,","31.7",",E,14,","85.0","E","52.0",",E","28.3",",,,E","17.71",",E","23.29",",,,E","12.13",",,,E"
"SPE00120611","2017-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","377.1","E","3.5",",E","16",",E","13",",E","4",",E","0",",E","0",",E","0",",E","8",",E","0",",E","20171128","+,,E","20171130",",,E","20171102",",,E","1.3",",E,28,+","42.2",",,E,30,","24.3",",E,02,","284.0","E","199.0",",E","236.0",",,,E","11.82",",E","16.70",",,,E","6.93",",,,E"
"SPE00120611","2017-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","377.1","E","0.0",",E","22",",E","18",",E","1",",E","0",",E","1",",E","0",",E","1",",E","0",",E","20171206",",,E","20171210",",,E","20171230",",,E","-0.2",",E,06,","31.2",",,E,10,","21.1",",E,30,","560.1","E","276.1",",E","235.9",",,,E","9.43",",E","13.43",",,,E","5.43",",,,E"
"SPE00120611","2018-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","20",",E","16",",E","2",",E","0",",E","0",",E","0",",E","1",",E","0",",E","20180128",",,E","20180111",",,E","20180104",",,E","1.4",",E,28,","44.6",",,E,11,","21.1",",E,04,","814.2","E","254.1",",E","261.6",",,,E","10.14",",E","13.95",",,,E","6.32",",,,E"
"SPE00120611","2018-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","21",",E","19",",E","4",",E","0",",E","8",",E","0",",E","1",",E","0",",E","20180227",",,E","20180201",",,E","20180215",",,E","-3.5",",E,27,","34.4",",,E,01,","21.2",",E,15,","1139.9","E","325.7",",E","271.1",",,,E","6.70",",E","10.39",",,,E","3.01",",,,E"
"SPE00120611","2018-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.2","E","0.2",",E","19",",E","14",",E","1",",E","0",",E","0",",E","0",",E","0",",E","0",",E","20180320",",,E","20180319",",,E","20180310",",,E","1.0",",E,20,","25.9",",,E,19,","20.7",",E,10,","1358.1","E","218.2",",E","112.0",",,,E","11.30",",E","15.50",",,,E","7.10",",,,E"
"SPE00120611","2018-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","10.2","E","10.0",",E","16",",E","11",",E","2",",E","0",",E","0",",E","0",",E","10",",E","0",",E","20180401",",,E","20180410",",,E","20180418",",,E","4.6",",E,01,","44.6",",,E,10,","30.5",",E,18,","1473.2","E","115.1",",E","160.1",",,,E","14.83",",E","19.24",",,,E","10.42",",,,E"
"SPE00120611","2018-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","11.4","E","1.2",",E","14",",E","9",",E","0",",E","0",",E","0",",E","0",",E","9",",E","0",",E","20180513",",,E","20180513",",,E","20180511","+,,E","5.7",",E,13,","20.8",",,E,13,","24.1",",E,11,+","1580.6","E","107.4",",E","78.7",",,,E","14.90",",E","19.19",",,,E","10.62",",,,E"
"SPE00120611","2018-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","47.6","E","36.2",",E","13",",E","6",",E","0",",E","0",",E","0",",E","0",",E","23",",E","0",",E","20180606",",,E","20180603",",,E","20180624",",,E","10.4",",E,06,","15.3",",,E,03,","29.8",",E,24,","1596.0","E","15.4",",E","48.9",",,,E","19.03",",E","23.41",",,,E","14.65",",,,E"
"SPE00120611","2018-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","164.9","E","117.3",",E","12",",E","6",",E","0",",E","0",",E","0",",E","0",",E","31",",E","0",",E","20180717",",,E","20180704",",,E","20180723",",,E","14.7",",E,17,","16.0",",,E,04,","30.9",",E,23,","0.0","E","0.0",",E","55.1",",,,E","22.12",",E","26.36",",,,E","17.88",",,,E"
"SPE00120611","2018-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","275.1","E","110.2",",E","10",",E","7",",E","0",",E","0",",E","0",",E","0",",E","31",",E","2",",E","20180818",",,E","20180828",",,E","20180806",",,E","12.2",",E,18,","9.8",",,E,28,","38.8",",E,06,","0.6","E","0.6",",E","41.1",",,,E","21.87",",E","27.10",",,,E","16.64",",,,E"
